1487	28.77	2010.8
1499	489.28	1401.2
1773	485.32	1709.9
1839	468.12	914.67
1995	461.57	663.09
2427	484.72	1827.6
2535	476.74	494.74
2971	478.85	386.04
3431	468.84	772.26
3815	574.85	493.95
3897	493.25	1940.1
3943	488.42	1593.9
5357	468.29	1038.1
5467	484.29	1171.9
5837	490.73	1503.2
5845	487.6	1279.8
1647	1207.1	1179.1
1661	1215.4	1041.8
1695	1040.8	1328.5
2547	1996	572.77
2555	1929.9	1300.8
2683	2001.6	1199.1
2779	1261.7	1332.1
2805	1080.9	2007.2
2871	1071.9	611.4
2903	1195.4	1610.5
3015	1078.5	1225.6
3021	1084	810.19
3043	1082.2	700.53
3483	1928.1	1108.2
3507	1890	559.68
3559	1083	1826.6
3579	1890	678.57
3663	1914.8	1491.2
3699	1205	844.08
3757	1210.7	723.86
3763	1927.1	991.51
3835	1916.8	836.92
3991	1194.7	1824.2
4091	1195.4	603
5075	1083.3	1059.3
5335	2014.1	740.94
5363	1192.7	938.85
5365	1081.4	934.72
5435	1924.9	1748
5485	1920.1	1896.9
6829	1914.6	1630.6
10923	1195.2	1955.7
3415	1098.73376464844	1671.26538085938
3415	1196.57385253906	1719.09155273438
