12721	1.442214e-01	7.596599e-01	2.394837e-02	2.993546e-02	1.568135e-01	6.681783e-02	3.746346e-01	3.278437e-01
15672	2.926860e-01	5.844778e-01	3.224079e-02	4.030099e-02	2.111122e-01	1.114935e-01	1.086966e-01	8.119588e-01
14556	5.494900e-01	4.804193e-01	2.501349e-02	3.126686e-02	1.637879e-01	1.406393e-01	6.352943e-01	9.084203e-01
225	1.247169e-01	9.107518e-02	6.507618e-02	8.134523e-02	4.261178e-01	1.684588e-01	5.033984e-01	2.505112e-01
31082	8.649254e-01	9.324789e-01	3.886352e-02	4.857940e-02	2.544777e-01	2.486401e-01	6.073660e-01	7.461161e-01
17726	4.574856e-01	6.821594e-01	2.571278e-02	3.214097e-02	1.683669e-01	1.655848e-01	7.867297e-01	5.272546e-01
4334	8.731095e-01	6.494568e-01	7.513487e-02	9.391858e-02	4.919819e-01	2.940394e-01	5.953339e-01	5.504956e-01
26982	4.721901e-01	7.350765e-01	2.255640e-02	2.819550e-02	1.476989e-01	7.216347e-02	3.639576e-01	1.438305e-01
9134	7.587450e-01	1.929249e-01	2.139650e-02	2.674562e-02	1.401039e-01	1.197124e-01	5.852178e-01	1.320881e-01
29213	8.227341e-01	3.848212e-01	4.421692e-02	5.527115e-02	2.895317e-01	2.350163e-01	3.729551e-01	6.990966e-01
29839	7.902498e-01	8.165035e-01	2.354372e-02	2.942965e-02	1.541639e-01	1.351969e-01	7.921334e-01	6.368708e-01
14894	2.679079e-01	6.352251e-01	6.291084e-02	7.863855e-02	4.119392e-01	3.799214e-01	2.472386e-01	7.750077e-01
8766	8.185951e-01	6.172291e-02	2.355274e-02	2.944093e-02	1.542230e-01	9.949437e-02	4.376851e-01	9.294462e-01
18860	5.734307e-01	6.858684e-02	3.529156e-02	4.411445e-02	2.310886e-01	1.971636e-01	6.446491e-01	2.930644e-01
28434	9.368806e-01	5.467743e-01	5.940083e-02	7.425103e-02	3.889557e-01	2.719236e-01	4.570412e-01	9.359542e-01
25936	1.840892e-01	5.609374e-01	3.705977e-02	4.632471e-02	2.426668e-01	1.844885e-01	3.070075e-02	2.253302e-01
22305	3.808900e-01	4.330309e-01	4.443578e-02	5.554473e-02	2.909648e-01	1.076465e-01	7.610833e-01	2.802319e-01
28361	6.946688e-01	7.064842e-01	2.674601e-02	3.343251e-02	1.751325e-01	5.611457e-02	1.017178e-01	3.744119e-01
4722	3.479029e-01	3.434553e-01	4.498140e-02	5.622675e-02	2.945375e-01	2.371950e-01	3.367949e-01	1.093691e-01
9634	3.072638e-01	4.539761e-01	3.381701e-02	4.227126e-02	2.214332e-01	2.051270e-01	7.337952e-01	2.253929e-02
32399	5.266298e-01	3.157476e-01	2.976715e-02	3.720894e-02	1.949148e-01	1.017281e-01	9.720621e-01	7.310770e-01
27627	3.886912e-01	3.710586e-01	2.234243e-02	2.792804e-02	1.462979e-01	6.861666e-02	9.205438e-01	5.623737e-01
24884	8.814847e-01	2.982464e-01	7.463735e-02	9.329669e-02	4.887242e-01	4.788281e-01	5.279980e-01	4.435215e-01
14400	4.323564e-01	1.949757e-01	2.325933e-02	2.907416e-02	1.523017e-01	1.397719e-01	7.499761e-01	6.083403e-01
23074	6.093586e-01	8.944051e-01	4.221867e-02	5.277334e-02	2.764472e-01	1.598200e-01	4.390454e-01	7.003427e-01
23391	9.148979e-01	4.333458e-01	7.814637e-02	9.768296e-02	5.117012e-01	4.780307e-01	1.754656e-02	2.117469e-01
22079	5.295041e-01	9.334662e-01	5.354797e-02	6.693496e-02	3.506313e-01	1.877098e-01	5.535661e-01	5.738505e-01
24767	7.620676e-01	9.505161e-01	2.267322e-02	2.834152e-02	1.484639e-01	1.345776e-01	2.375340e-01	1.997447e-01
27136	5.818224e-02	9.907090e-02	4.056029e-02	5.070037e-02	2.655882e-01	2.119525e-01	6.730627e-01	5.356723e-01
25642	6.579306e-01	7.884525e-01	2.975351e-02	3.719188e-02	1.948255e-01	1.774165e-01	1.115169e-01	6.341533e-01
20865	4.309480e-01	9.692836e-01	2.704048e-02	3.380060e-02	1.770606e-01	1.440014e-01	8.456136e-01	8.335566e-01
28519	1.916096e-01	7.217935e-01	2.091324e-02	2.614155e-02	1.369396e-01	8.316763e-02	7.722461e-02	4.700377e-01
23326	7.718528e-01	2.491346e-01	6.530257e-02	8.162821e-02	4.276002e-01	1.338911e-01	9.843606e-01	2.476473e-02
3297	9.623208e-01	6.089397e-01	2.384678e-02	2.980847e-02	1.561483e-01	1.036900e-01	2.423461e-01	4.452752e-01
19727	4.095715e-01	2.610598e-01	2.368612e-02	2.960765e-02	1.550963e-01	1.530241e-01	1.200477e-01	9.406048e-01
6527	5.796212e-01	9.549006e-01	2.620974e-02	3.276217e-02	1.716210e-01	1.070347e-01	2.453531e-01	3.963387e-01
12097	8.387330e-01	7.932554e-01	3.184878e-02	3.981098e-02	2.085453e-01	1.323904e-01	1.432435e-01	1.376887e-01
16042	1.828279e-01	4.246048e-01	2.907098e-02	3.633872e-02	1.903563e-01	1.728317e-01	8.948648e-01	2.211987e-01
8596	5.311313e-01	8.102571e-01	3.839171e-02	4.798964e-02	2.513883e-01	2.509949e-01	7.004215e-01	3.541426e-01
11480	5.158259e-01	8.427582e-01	5.011655e-02	6.264569e-02	3.281624e-01	9.507010e-02	1.932340e-01	9.299914e-01
15336	5.823288e-01	1.489932e-01	5.342841e-02	6.678551e-02	3.498484e-01	2.935770e-01	9.234777e-01	3.803360e-01
12106	1.776203e-01	2.761938e-01	7.264188e-02	9.080235e-02	4.756579e-01	3.069011e-01	2.064568e-02	8.435487e-01
897	5.221050e-01	2.333336e-01	2.991595e-02	3.739494e-02	1.958892e-01	1.753291e-01	4.754462e-01	8.162291e-02
7612	4.027005e-01	6.643123e-01	2.415418e-02	3.019273e-02	1.581612e-01	1.546758e-01	2.462574e-01	2.516862e-01
4214	4.414886e-01	4.761297e-01	2.492917e-02	3.116147e-02	1.632358e-01	1.629530e-01	3.427830e-01	6.717662e-01
19113	7.422476e-02	7.011614e-01	2.507711e-02	3.134639e-02	1.642045e-01	1.621920e-01	1.841533e-01	2.330993e-01
10904	6.902882e-01	5.899880e-01	3.158878e-02	3.948597e-02	2.068428e-01	1.996687e-01	9.620745e-01	7.469786e-01
32741	1.116328e-01	5.847022e-01	3.264780e-02	4.080975e-02	2.137773e-01	2.137602e-01	1.295069e-01	2.019196e-01
32424	2.231570e-01	3.816756e-01	2.169070e-02	2.711337e-02	1.420303e-01	1.406961e-01	6.227326e-01	7.004498e-01
14421	1.288140e-01	3.663136e-01	2.921332e-02	3.651665e-02	1.912883e-01	1.685237e-01	4.622349e-01	1.798334e-01
18734	2.472252e-01	9.329958e-01	2.353528e-02	2.941910e-02	1.541086e-01	1.089645e-01	2.965793e-01	9.985070e-01
8849	9.274948e-01	9.139582e-01	3.116749e-02	3.895937e-02	2.040843e-01	1.980087e-01	6.609551e-01	8.334873e-01
9096	5.675537e-01	4.115901e-01	3.195912e-02	3.994890e-02	2.092678e-01	1.745111e-01	4.066464e-01	2.602038e-01
16323	7.241430e-01	7.601842e-01	2.098417e-02	2.623021e-02	1.374040e-01	1.198021e-01	3.781417e-01	3.008494e-01
22933	9.649398e-02	3.691848e-01	2.257548e-02	2.821935e-02	1.478239e-01	1.171453e-01	5.504827e-01	2.062827e-01
24551	2.783914e-01	5.236619e-01	2.278907e-02	2.848633e-02	1.492224e-01	1.153906e-01	9.073868e-02	1.369832e-01
8647	7.530150e-01	7.969261e-01	4.778172e-02	5.972715e-02	3.128740e-01	1.059559e-01	3.706356e-01	1.168894e-01
7360	3.920155e-01	8.337522e-01	2.059092e-02	2.573864e-02	1.348290e-01	4.282419e-02	2.519404e-01	3.240175e-01
22268	9.357442e-01	7.897068e-01	4.337138e-02	5.421422e-02	2.839951e-01	1.165971e-01	4.500289e-01	7.340416e-01
15297	6.590717e-01	4.956509e-01	4.771466e-02	5.964332e-02	3.124348e-01	1.373244e-01	6.135288e-01	3.030699e-01
15603	6.488095e-01	4.379030e-01	2.700406e-02	3.375507e-02	1.768221e-01	1.528618e-01	2.535346e-01	9.187895e-01
24174	8.815621e-01	5.616943e-01	2.293450e-02	2.866813e-02	1.501748e-01	7.979747e-02	7.077783e-01	5.465949e-01
11760	8.937129e-01	6.524862e-02	2.713057e-02	3.391321e-02	1.776505e-01	1.616355e-01	6.574833e-01	2.655222e-01
27681	5.346338e-01	5.241716e-01	4.717043e-02	5.896304e-02	3.088712e-01	1.455373e-01	9.867347e-01	9.589098e-03
29288	3.178877e-01	6.378356e-01	3.730294e-02	4.662867e-02	2.442591e-01	8.051558e-02	6.338338e-01	6.018016e-01
27214	4.372879e-01	2.981495e-01	4.774212e-02	5.967765e-02	3.126147e-01	9.100728e-02	5.306772e-01	6.894138e-01
7642	3.502141e-01	7.768257e-01	3.269396e-02	4.086745e-02	2.140795e-01	2.118356e-01	9.970353e-01	8.218583e-01
2667	2.712038e-01	1.939702e-01	5.162997e-02	6.453747e-02	3.380723e-01	1.361877e-01	7.080999e-02	1.435702e-03
24380	8.097339e-01	6.540473e-01	2.332501e-02	2.915626e-02	1.527318e-01	1.054340e-01	1.367583e-01	1.382511e-01
24859	4.556779e-01	5.399752e-01	2.645885e-02	3.307356e-02	1.732522e-01	1.087868e-01	9.718218e-01	9.228256e-01
32330	8.409576e-01	2.187313e-01	2.438047e-02	3.047559e-02	1.596430e-01	8.421535e-02	5.747620e-01	6.545702e-01
26259	3.533242e-02	5.917232e-01	2.434166e-02	3.042708e-02	1.593888e-01	1.576395e-01	7.589794e-01	5.678530e-01
7569	2.197161e-01	8.613454e-01	4.801572e-02	6.001965e-02	3.144062e-01	3.139370e-01	1.049082e-01	5.014326e-01
8887	7.944524e-01	5.966337e-01	2.414163e-02	3.017704e-02	1.580790e-01	1.579187e-01	2.038386e-01	7.440927e-01
16700	1.979259e-01	7.917298e-01	2.942743e-02	3.678429e-02	1.926904e-01	1.523482e-01	9.711535e-01	4.694655e-01
