27278	3.761462e-02	2.477046e-01	2.996242e-02	3.745303e-02	1.961935e-01	1.805074e-01	4.606360e-01	6.094814e-01
16866	9.565566e-01	1.630511e-01	2.730551e-02	3.413188e-02	1.787960e-01	1.112605e-01	4.888721e-01	6.686315e-01
26551	3.532356e-01	5.504643e-01	3.342461e-02	4.178076e-02	2.188638e-01	1.545148e-01	6.659043e-01	5.233329e-01
8656	3.744542e-01	7.775424e-01	2.382636e-02	2.978295e-02	1.560146e-01	1.475186e-01	1.350507e-01	5.192731e-01
10007	4.851099e-01	3.587162e-01	3.557267e-02	4.446584e-02	2.329293e-01	2.090434e-01	7.755990e-01	7.278436e-01
20985	6.091919e-01	8.180060e-01	5.113135e-02	6.391419e-02	3.348073e-01	3.347493e-01	1.262012e-03	3.680068e-01
22637	7.311838e-01	1.033718e-01	6.419622e-02	8.024528e-02	4.203559e-01	1.769905e-01	3.802860e-01	9.951560e-02
10058	2.832652e-01	8.294972e-01	2.176326e-02	2.720408e-02	1.425055e-01	1.364182e-01	4.845096e-02	7.424074e-01
12032	3.728951e-02	1.128274e-01	2.624315e-02	3.280394e-02	1.718397e-01	1.578799e-01	4.769579e-01	9.607478e-02
20934	4.683530e-02	3.908793e-02	2.156851e-02	2.696063e-02	1.412302e-01	5.928198e-02	9.176100e-01	9.787898e-01
30166	7.771356e-01	2.737702e-01	3.602068e-02	4.502585e-02	2.358628e-01	1.834769e-01	8.224573e-01	3.063665e-01
32638	1.783654e-01	8.411545e-01	7.148899e-02	8.936124e-02	4.681088e-01	1.865084e-01	7.511083e-01	3.358657e-01
23483	3.277903e-01	3.727902e-01	6.954707e-02	8.693384e-02	4.553931e-01	3.080935e-01	3.829465e-01	4.384029e-01
26079	9.737295e-01	5.997009e-01	2.445015e-02	3.056268e-02	1.600992e-01	1.264543e-01	1.439480e-01	3.906018e-01
13363	3.499843e-01	5.570339e-02	3.746102e-02	4.682627e-02	2.452942e-01	1.329984e-01	6.055501e-01	8.467455e-01
5003	1.853608e-01	4.112614e-01	4.081910e-02	5.102387e-02	2.672828e-01	2.185278e-01	2.045257e-01	7.312198e-01
2367	6.391535e-01	1.415187e-01	3.813928e-02	4.767410e-02	2.497354e-01	2.407236e-01	9.697097e-01	7.418643e-01
27207	9.581341e-01	4.282078e-01	4.208563e-02	5.260704e-02	2.755761e-01	1.862781e-01	5.471635e-01	3.828428e-01
28682	8.866126e-01	6.602159e-01	6.735695e-02	8.419619e-02	4.410523e-01	2.991897e-01	3.293736e-01	9.187849e-02
26033	8.113759e-01	5.207608e-02	4.371025e-02	5.463781e-02	2.862140e-01	2.575815e-01	1.086863e-01	9.994312e-01
5875	8.021844e-01	7.112910e-01	5.301274e-02	6.626593e-02	3.471266e-01	1.276027e-01	9.958615e-01	4.334371e-01
22899	8.321219e-01	1.641157e-01	3.426984e-02	4.283730e-02	2.243984e-01	1.140806e-01	1.989326e-01	7.352565e-01
7708	2.962172e-01	9.875436e-02	5.409117e-02	6.761397e-02	3.541882e-01	3.235968e-01	7.993330e-01	2.562511e-01
16228	4.175822e-01	2.084100e-01	2.577532e-02	3.221915e-02	1.687764e-01	1.636226e-01	9.482820e-01	9.700974e-01
24230	8.432037e-01	8.097112e-01	3.804757e-02	4.755946e-02	2.491349e-01	1.147813e-01	2.333626e-01	3.046442e-01
25978	4.668865e-01	3.105320e-01	2.346043e-02	2.932554e-02	1.536185e-01	6.452549e-02	7.433232e-01	4.060236e-01
9094	9.467953e-01	5.783577e-01	2.298945e-02	2.873682e-02	1.505346e-01	4.018742e-02	3.655750e-01	5.099558e-01
22416	2.271870e-01	4.615183e-01	2.289763e-02	2.862204e-02	1.499333e-01	1.475387e-01	2.993699e-01	8.552760e-02
12315	6.762306e-01	6.118317e-01	2.757221e-02	3.446527e-02	1.805424e-01	1.441640e-01	5.570116e-01	4.505259e-03
4325	1.884763e-01	4.942528e-01	2.233306e-02	2.791633e-02	1.462365e-01	1.061843e-01	1.508980e-01	3.755255e-01
24467	4.054544e-02	6.140277e-01	3.483578e-02	4.354473e-02	2.281042e-01	2.098855e-01	2.181191e-01	7.062373e-01
