5269	1.117575e-01	6.717052e-01	3.117234e-02	3.896543e-02	2.041160e-01	2.028635e-01	7.581527e-01	8.739249e-02
8780	2.386654e-01	8.769536e-01	2.479176e-02	3.098970e-02	1.623360e-01	8.055989e-02	1.716256e-01	2.427037e-01
18729	2.905966e-01	7.911309e-01	7.517353e-02	9.396691e-02	4.922351e-01	4.194485e-01	2.778094e-01	3.346858e-01
26668	2.358910e-01	9.429534e-01	4.937877e-02	6.172346e-02	3.233314e-01	3.100402e-01	5.706124e-01	4.619093e-02
22622	4.516045e-01	3.571679e-01	5.633680e-02	7.042100e-02	3.688925e-01	2.443576e-01	5.181621e-01	6.459431e-01
7507	6.045592e-01	4.761099e-01	5.873349e-02	7.341687e-02	3.845860e-01	3.784704e-01	7.471695e-01	9.806350e-01
27925	7.460256e-01	2.737096e-01	6.223350e-02	7.779187e-02	4.075040e-01	3.270771e-01	2.981390e-01	1.815318e-01
30989	6.705642e-01	2.383468e-01	4.378633e-02	5.473292e-02	2.867122e-01	2.203486e-01	6.010121e-01	9.718908e-01
7865	7.124763e-01	3.539818e-01	5.107700e-02	6.384625e-02	3.344514e-01	2.526165e-01	8.535398e-01	2.741175e-01
11597	7.941277e-01	6.414748e-01	5.466781e-02	6.833476e-02	3.579640e-01	1.291648e-01	3.817135e-01	1.733536e-01
15114	9.965337e-02	1.324944e-01	4.670138e-02	5.837672e-02	3.057999e-01	2.343256e-01	9.595594e-01	1.442334e-01
27698	2.741120e-01	5.597356e-01	6.492129e-02	8.115162e-02	4.251036e-01	2.482104e-01	6.628266e-01	4.441929e-01
8854	5.319415e-01	4.353391e-01	3.129056e-02	3.911320e-02	2.048901e-01	1.490466e-01	7.671702e-01	2.078042e-01
21968	6.842915e-01	6.923598e-01	4.168878e-02	5.211098e-02	2.729775e-01	2.258888e-01	2.151528e-01	5.028751e-01
16724	2.655448e-01	2.588239e-01	2.657883e-02	3.322353e-02	1.740377e-01	1.712388e-01	7.038044e-01	7.017818e-01
12676	4.717994e-01	6.545626e-01	2.367892e-02	2.959866e-02	1.550492e-01	1.054124e-01	2.629239e-01	3.754807e-01
19827	6.865137e-01	8.439163e-01	4.823569e-02	6.029462e-02	3.158466e-01	1.905327e-01	6.211918e-01	7.496541e-01
1035	1.877901e-01	4.238668e-01	4.737855e-02	5.922319e-02	3.102340e-01	2.951919e-01	5.738664e-01	8.686024e-01
12314	4.653056e-01	8.782109e-01	4.401225e-02	5.501531e-02	2.881915e-01	2.536027e-01	2.667259e-01	8.325052e-01
6009	8.218113e-02	4.622458e-01	2.104188e-02	2.630235e-02	1.377819e-01	1.318165e-01	6.030129e-01	2.399031e-01
26058	9.188445e-01	1.031935e-01	2.346104e-02	2.932630e-02	1.536225e-01	7.322993e-02	8.236085e-01	7.914534e-02
14340	5.215131e-01	3.780555e-01	5.556414e-02	6.945518e-02	3.638331e-01	2.030809e-01	6.882413e-01	4.676255e-01
15414	4.347062e-02	2.676318e-01	2.641636e-02	3.302045e-02	1.729739e-01	1.696306e-01	3.449408e-02	2.840696e-01
17264	6.058555e-01	3.860839e-01	6.628990e-02	8.286238e-02	4.340652e-01	3.681433e-01	8.876373e-02	3.711319e-01
12953	5.228662e-01	2.182858e-01	2.711894e-02	3.389867e-02	1.775744e-01	8.363514e-02	8.922780e-01	6.580610e-01
19695	6.088611e-01	8.831025e-01	3.043009e-02	3.803761e-02	1.992557e-01	1.742608e-01	6.477240e-01	5.925909e-01
16608	1.524186e-01	5.973376e-01	4.593998e-02	5.742498e-02	3.008143e-01	1.023569e-01	9.908907e-01	7.423662e-01
26092	8.057296e-01	4.880660e-01	4.422617e-02	5.528271e-02	2.895923e-01	2.509275e-01	1.534152e-01	2.302163e-01
10323	6.080908e-01	2.320595e-01	6.098774e-02	7.623467e-02	3.993468e-01	3.827597e-01	1.024315e-01	3.885420e-01
4479	6.143682e-02	8.270115e-01	4.500387e-02	5.625484e-02	2.946847e-01	2.944145e-01	9.464984e-01	9.081017e-02
27474	3.175943e-01	5.667960e-01	2.964030e-02	3.705037e-02	1.940842e-01	8.017130e-02	2.069059e-01	3.851094e-01
2070	3.182838e-01	1.522971e-01	3.192313e-02	3.990391e-02	2.090321e-01	1.480874e-01	8.465785e-01	1.593132e-01
12132	9.632786e-01	5.963225e-01	2.806700e-02	3.508375e-02	1.837823e-01	1.197998e-01	7.487536e-01	5.347024e-01
30658	3.972047e-01	6.878121e-02	4.156300e-02	5.195375e-02	2.721539e-01	2.710452e-01	4.795222e-02	6.974108e-02
24259	3.763380e-01	1.089851e-01	2.402394e-02	3.002992e-02	1.573084e-01	4.195618e-02	8.359079e-01	8.180675e-02
3625	5.908111e-01	1.191543e-01	3.346933e-02	4.183666e-02	2.191566e-01	1.340431e-01	9.334727e-02	1.640529e-02
948	1.084763e-01	2.838163e-01	4.165661e-02	5.207076e-02	2.727668e-01	2.665903e-01	6.001816e-01	5.849643e-01
13331	7.534150e-01	4.386427e-01	2.509204e-02	3.136506e-02	1.643023e-01	1.599430e-01	6.287780e-01	7.017613e-01
18841	7.544133e-01	1.715465e-01	2.202245e-02	2.752806e-02	1.442027e-01	4.336718e-02	3.908288e-01	4.950417e-01
17997	5.070353e-01	6.970552e-01	5.504268e-02	6.880335e-02	3.604186e-01	2.755732e-01	9.650563e-01	2.823258e-01
